NO_OF_FRAMES	5000
NO_OF_CAMERAS	2
NO_OF_MARKERS	2
FREQUENCY	500
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2024-09-17, 16:37:20.571	428377.36681510
DATA_INCLUDED	3D
MARKER_NAMES	1	2
TRAJECTORY_TYPES	Measured	Measured
Frame	Time	1 X	1 Y	1 Z	2 X	2 Y	2 Z	
4364	8.72600	0.000	0.000	0.000	42.572	-3.564	403.186
4365	8.72800	0.000	0.000	0.000	42.540	-3.557	403.195
4366	8.73000	0.000	0.000	0.000	42.499	-3.572	403.192
4367	8.73200	0.000	0.000	0.000	42.449	-3.573	403.179
4368	8.73400	0.000	0.000	0.000	42.408	-3.567	403.175
4369	8.73600	0.000	0.000	0.000	42.374	-3.568	403.158
4370	8.73800	0.000	0.000	0.000	42.333	-3.569	403.155
4371	8.74000	0.000	0.000	0.000	42.299	-3.562	403.138
4372	8.74200	0.000	0.000	0.000	42.249	-3.557	403.125
4373	8.74400	0.000	0.000	0.000	42.224	-3.571	403.118
4374	8.74600	0.000	0.000	0.000	42.190	-3.551	403.101
4375	8.74800	0.000	0.000	0.000	42.157	-3.552	403.109
4376	8.75000	0.000	0.000	0.000	42.124	-3.552	403.091
4377	8.75200	0.000	0.000	0.000	42.098	-3.545	403.085
4378	8.75400	0.000	0.000	0.000	42.074	-3.553	403.078
4379	8.75600	0.000	0.000	0.000	42.050	-3.553	403.097
4380	8.75800	0.000	0.000	0.000	42.026	-3.561	403.090
4381	8.76000	0.000	0.000	0.000	42.009	-3.554	403.094
4382	8.76200	0.000	0.000	0.000	41.994	-3.560	403.099
4383	8.76400	0.000	0.000	0.000	41.969	-3.561	403.092
4384	8.76600	0.000	0.000	0.000	41.945	-3.560	403.111
4385	8.76800	0.000	0.000	0.000	41.930	-3.575	403.115
4386	8.77000	0.000	0.000	0.000	41.898	-3.575	403.123
4387	8.77200	0.000	0.000	0.000	41.882	-3.583	403.127
4388	8.77400	0.000	0.000	0.000	41.850	-3.582	403.135
4389	8.77600	0.000	0.000	0.000	41.826	-3.590	403.153
4390	8.77800	0.000	0.000	0.000	41.810	-3.590	403.157
4391	8.78000	0.000	0.000	0.000	41.778	-3.577	403.165
4392	8.78200	0.000	0.000	0.000	41.762	-3.585	403.169
4393	8.78400	0.000	0.000	0.000	41.730	-3.585	403.177
4394	8.78600	0.000	0.000	0.000	41.697	-3.580	403.184
4395	8.78800	0.000	0.000	0.000	41.665	-3.580	403.192
4396	8.79000	0.000	0.000	0.000	41.640	-3.567	403.185
4397	8.79200	0.000	0.000	0.000	41.598	-3.554	403.182
4398	8.79400	0.000	0.000	0.000	41.548	-3.555	403.169
4399	8.79600	0.000	0.000	0.000	41.505	-3.542	403.141
4400	8.79800	0.000	0.000	0.000	41.447	-3.530	403.142
4401	8.80000	0.000	0.000	0.000	41.413	-3.524	403.124
4402	8.80200	0.000	0.000	0.000	41.363	-3.512	403.111
4403	8.80400	0.000	0.000	0.000	41.322	-3.512	403.108
4404	8.80600	0.000	0.000	0.000	41.280	-3.506	403.106
4405	8.80800	0.000	0.000	0.000	41.239	-3.499	403.103
4406	8.81000	0.000	0.000	0.000	41.207	-3.493	403.111
4407	8.81200	0.000	0.000	0.000	41.166	-3.494	403.108
4408	8.81400	0.000	0.000	0.000	41.134	-3.495	403.116
4409	8.81600	0.000	0.000	0.000	41.110	-3.488	403.134
4410	8.81800	0.000	0.000	0.000	41.085	-3.496	403.128
4411	8.82000	0.000	0.000	0.000	41.062	-3.482	403.146
4412	8.82200	0.000	0.000	0.000	41.037	-3.490	403.139
4413	8.82400	0.000	0.000	0.000	41.021	-3.491	403.143
4414	8.82600	0.000	0.000	0.000	40.988	-3.484	403.151
4415	8.82800	0.000	0.000	0.000	40.972	-3.485	403.154
4416	8.83000	0.000	0.000	0.000	40.949	-3.478	403.173
4417	8.83200	0.000	0.000	0.000	40.933	-3.479	403.177
4418	8.83400	0.000	0.000	0.000	40.907	-3.473	403.170
4419	8.83600	0.000	0.000	0.000	40.891	-3.466	403.174
4420	8.83800	0.000	0.000	0.000	40.859	-3.467	403.181
4421	8.84000	0.000	0.000	0.000	40.842	-3.446	403.185
4422	8.84200	0.000	0.000	0.000	40.810	-3.447	403.193
4423	8.84400	0.000	0.000	0.000	40.785	-3.434	403.186
4424	8.84600	0.000	0.000	0.000	40.743	-3.421	403.184
4425	8.84800	0.000	0.000	0.000	40.718	-3.415	403.177
4426	8.85000	0.000	0.000	0.000	40.684	-3.408	403.160
4427	8.85200	0.000	0.000	0.000	40.634	-3.396	403.146
4428	8.85400	0.000	0.000	0.000	40.592	-3.383	403.143
4429	8.85600	0.000	0.000	0.000	40.542	-3.385	403.129
4430	8.85800	0.000	0.000	0.000	40.508	-3.378	403.112
4431	8.86000	0.000	0.000	0.000	40.466	-3.373	403.109
4432	8.86200	0.000	0.000	0.000	40.424	-3.374	403.082
4433	8.86400	0.000	0.000	0.000	40.391	-3.367	403.090
4434	8.86600	0.000	0.000	0.000	40.350	-3.368	403.087
4435	8.86800	0.000	0.000	0.000	40.309	-3.362	403.084
4436	8.87000	0.000	0.000	0.000	40.277	-3.355	403.092
4437	8.87200	0.000	0.000	0.000	40.244	-3.356	403.100
4438	8.87400	0.000	0.000	0.000	40.212	-3.357	403.108
4439	8.87600	0.000	0.000	0.000	40.189	-3.351	403.126
4440	8.87800	0.000	0.000	0.000	40.157	-3.350	403.135
4441	8.88000	0.000	0.000	0.000	40.133	-3.344	403.153
4442	8.88200	0.000	0.000	0.000	40.101	-3.352	403.160
4443	8.88400	0.000	0.000	0.000	40.069	-3.346	403.168
4444	8.88600	0.000	0.000	0.000	40.046	-3.347	403.186
4445	8.88800	0.000	0.000	0.000	40.013	-3.341	403.194
4446	8.89000	0.000	0.000	0.000	39.990	-3.348	403.213
4447	8.89200	0.000	0.000	0.000	39.958	-3.350	403.220
4448	8.89400	0.000	0.000	0.000	39.935	-3.350	403.238
4449	8.89600	0.000	0.000	0.000	39.902	-3.351	403.246
4450	8.89800	0.000	0.000	0.000	39.869	-3.359	403.229
4451	8.90000	0.000	0.000	0.000	39.844	-3.359	403.222
4452	8.90200	0.000	0.000	0.000	39.803	-3.360	403.220
4453	8.90400	0.000	0.000	0.000	39.761	-3.361	403.217
4454	8.90600	0.000	0.000	0.000	39.719	-3.362	403.189
4455	8.90800	0.000	0.000	0.000	39.676	-3.371	403.161
4456	8.91000	0.000	0.000	0.000	39.633	-3.372	403.133
4457	8.91200	0.000	0.000	0.000	39.592	-3.373	403.131
4458	8.91400	0.000	0.000	0.000	39.549	-3.374	403.103
4459	8.91600	0.000	0.000	0.000	39.508	-3.374	403.100
4460	8.91800	0.000	0.000	0.000	39.483	-3.367	403.094
4461	8.92000	0.000	0.000	0.000	39.449	-3.368	403.077
4462	8.92200	0.000	0.000	0.000	39.408	-3.368	403.075
4463	8.92400	0.000	0.000	0.000	39.383	-3.362	403.068
4464	8.92600	0.000	0.000	0.000	39.351	-3.370	403.076
4465	8.92800	0.000	0.000	0.000	39.326	-3.363	403.069
4466	8.93000	0.000	0.000	0.000	39.296	-3.378	403.102
4467	8.93200	0.000	0.000	0.000	39.270	-3.371	403.096
4468	8.93400	0.000	0.000	0.000	39.247	-3.371	403.114
4469	8.93600	0.000	0.000	0.000	39.215	-3.364	403.123
4470	8.93800	0.000	0.000	0.000	39.192	-3.385	403.142
4471	8.94000	0.000	0.000	0.000	39.160	-3.378	403.150
4472	8.94200	0.000	0.000	0.000	39.137	-3.392	403.169
4473	8.94400	0.000	0.000	0.000	39.114	-3.392	403.187
4474	8.94600	0.000	0.000	0.000	39.082	-3.386	403.195
4475	8.94800	0.000	0.000	0.000	39.043	-3.406	403.218
4476	8.95000	0.000	0.000	0.000	39.018	-3.407	403.212
4477	8.95200	0.000	0.000	0.000	38.979	-3.407	403.235
4478	8.95400	0.000	0.000	0.000	38.954	-3.413	403.229
4479	8.95600	0.000	0.000	0.000	38.906	-3.414	403.240
4480	8.95800	0.000	0.000	0.000	38.873	-3.421	403.224
4481	8.96000	0.000	0.000	0.000	38.824	-3.422	403.236
4482	8.96200	0.000	0.000	0.000	38.774	-3.423	403.222
4483	8.96400	0.000	0.000	0.000	38.724	-3.432	403.209
4484	8.96600	0.000	0.000	0.000	38.690	-3.433	403.192
4485	8.96800	0.000	0.000	0.000	38.641	-3.448	403.179
4486	8.97000	0.000	0.000	0.000	38.607	-3.442	403.161
4487	8.97200	0.000	0.000	0.000	38.565	-3.435	403.159
4488	8.97400	0.000	0.000	0.000	38.532	-3.444	403.141
4489	8.97600	0.000	0.000	0.000	38.499	-3.445	403.149
4490	8.97800	0.000	0.000	0.000	38.465	-3.446	403.132
4491	8.98000	0.000	0.000	0.000	38.440	-3.447	403.125
4492	8.98200	0.000	0.000	0.000	38.408	-3.447	403.133
4493	8.98400	0.000	0.000	0.000	38.383	-3.449	403.126
4494	8.98600	0.000	0.000	0.000	38.367	-3.449	403.130
4495	8.98800	0.000	0.000	0.000	38.342	-3.450	403.123
4496	8.99000	0.000	0.000	0.000	38.310	-3.449	403.132
4497	8.99200	0.000	0.000	0.000	38.294	-3.457	403.136
4498	8.99400	0.000	0.000	0.000	38.278	-3.450	403.140
4499	8.99600	0.000	0.000	0.000	38.253	-3.451	403.133
4500	8.99800	0.000	0.000	0.000	38.221	-3.451	403.141
4501	9.00000	0.000	0.000	0.000	38.205	-3.459	403.145
4502	9.00200	0.000	0.000	0.000	38.180	-3.466	403.139
4503	9.00400	0.000	0.000	0.000	38.148	-3.460	403.146
4504	9.00600	0.000	0.000	0.000	38.116	-3.474	403.154
4505	9.00800	0.000	0.000	0.000	38.082	-3.469	403.137
4506	9.01000	0.000	0.000	0.000	38.041	-3.470	403.134
4507	9.01200	0.000	0.000	0.000	38.000	-3.478	403.131
4508	9.01400	0.000	0.000	0.000	37.956	-3.473	403.103
4509	9.01600	0.000	0.000	0.000	37.916	-3.488	403.100
4510	9.01800	0.000	0.000	0.000	37.865	-3.476	403.087
4511	9.02000	0.000	0.000	0.000	37.824	-3.484	403.084
4512	9.02200	0.000	0.000	0.000	37.774	-3.479	403.071
4513	9.02400	0.000	0.000	0.000	37.742	-3.486	403.079
4514	9.02600	0.000	0.000	0.000	37.701	-3.480	403.076
4515	9.02800	0.000	0.000	0.000	37.660	-3.481	403.073
4516	9.03000	0.000	0.000	0.000	37.627	-3.482	403.081
4517	9.03200	0.000	0.000	0.000	37.588	-3.482	403.104
4518	9.03400	0.000	0.000	0.000	37.547	-3.483	403.101
4519	9.03600	0.000	0.000	0.000	37.515	-3.484	403.109
4520	9.03800	0.000	0.000	0.000	37.485	-3.484	403.143
4521	9.04000	0.000	0.000	0.000	37.453	-3.485	403.151
4522	9.04200	0.000	0.000	0.000	37.429	-3.485	403.169
4523	9.04400	0.000	0.000	0.000	37.404	-3.493	403.162
4524	9.04600	0.000	0.000	0.000	37.381	-3.486	403.181
4525	9.04800	0.000	0.000	0.000	37.356	-3.487	403.174
4526	9.05000	0.000	0.000	0.000	37.333	-3.494	403.193
4527	9.05200	0.000	0.000	0.000	37.301	-3.494	403.201
4528	9.05400	0.000	0.000	0.000	37.276	-3.502	403.195
4529	9.05600	0.000	0.000	0.000	37.251	-3.509	403.188
4530	9.05800	0.000	0.000	0.000	37.219	-3.510	403.196
4531	9.06000	0.000	0.000	0.000	37.194	-3.509	403.191
4532	9.06200	0.000	0.000	0.000	37.161	-3.525	403.173
4533	9.06400	0.000	0.000	0.000	37.120	-3.532	403.171
4534	9.06600	0.000	0.000	0.000	37.086	-3.526	403.153
4535	9.06800	0.000	0.000	0.000	37.036	-3.527	403.140
4536	9.07000	0.000	0.000	0.000	36.993	-3.536	403.112
4537	9.07200	0.000	0.000	0.000	36.950	-3.537	403.085
4538	9.07400	0.000	0.000	0.000	36.909	-3.545	403.082
4539	9.07600	0.000	0.000	0.000	36.859	-3.546	403.069
4540	9.07800	0.000	0.000	0.000	36.825	-3.555	403.051
4541	9.08000	0.000	0.000	0.000	36.784	-3.557	403.048
4542	9.08200	0.000	0.000	0.000	36.743	-3.550	403.046
4543	9.08400	0.000	0.000	0.000	36.711	-3.558	403.054
4544	9.08600	0.000	0.000	0.000	36.670	-3.551	403.051
4545	9.08800	0.000	0.000	0.000	36.638	-3.559	403.059
4546	9.09000	0.000	0.000	0.000	36.606	-3.560	403.067
4547	9.09200	0.000	0.000	0.000	36.582	-3.553	403.086
4548	9.09400	0.000	0.000	0.000	36.551	-3.567	403.094
4549	9.09600	0.000	0.000	0.000	36.519	-3.574	403.103
4550	9.09800	0.000	0.000	0.000	36.495	-3.567	403.121
4551	9.10000	0.000	0.000	0.000	36.473	-3.580	403.141
4552	9.10200	0.000	0.000	0.000	36.441	-3.587	403.149
4553	9.10400	0.000	0.000	0.000	36.411	-3.594	403.183
4554	9.10600	0.000	0.000	0.000	36.379	-3.607	403.191
4555	9.10800	0.000	0.000	0.000	36.348	-3.613	403.201
4556	9.11000	0.000	0.000	0.000	36.325	-3.627	403.219
4557	9.11200	0.000	0.000	0.000	36.286	-3.628	403.242
4558	9.11400	0.000	0.000	0.000	36.252	-3.635	403.225
4559	9.11600	0.000	0.000	0.000	36.211	-3.635	403.223
4560	9.11800	0.000	0.000	0.000	36.170	-3.637	403.220
4561	9.12000	0.000	0.000	0.000	36.127	-3.638	403.192
4562	9.12200	0.000	0.000	0.000	36.077	-3.625	403.179
4563	9.12400	0.000	0.000	0.000	36.027	-3.641	403.166
4564	9.12600	0.000	0.000	0.000	35.984	-3.636	403.138
4565	9.12800	0.000	0.000	0.000	35.933	-3.631	403.124
4566	9.13000	0.000	0.000	0.000	35.899	-3.631	403.107
4567	9.13200	0.000	0.000	0.000	35.858	-3.633	403.104
4568	9.13400	0.000	0.000	0.000	35.833	-3.634	403.098
4569	9.13600	0.000	0.000	0.000	35.799	-3.635	403.080
4570	9.13800	0.000	0.000	0.000	35.767	-3.635	403.089
4571	9.14000	0.000	0.000	0.000	35.742	-3.636	403.082
4572	9.14200	0.000	0.000	0.000	35.710	-3.636	403.090
4573	9.14400	0.000	0.000	0.000	35.685	-3.651	403.084
4574	9.14600	0.000	0.000	0.000	35.660	-3.651	403.077
4575	9.14800	0.000	0.000	0.000	35.637	-3.652	403.096
4576	9.15000	0.000	0.000	0.000	35.606	-3.672	403.104
4577	9.15200	0.000	0.000	0.000	35.582	-3.665	403.123
4578	9.15400	0.000	0.000	0.000	35.550	-3.673	403.131
4579	9.15600	0.000	0.000	0.000	35.527	-3.673	403.150
4580	9.15800	0.000	0.000	0.000	35.495	-3.681	403.158
4581	9.16000	0.000	0.000	0.000	35.463	-3.681	403.166
4582	9.16200	0.000	0.000	0.000	35.422	-3.675	403.164
4583	9.16400	0.000	0.000	0.000	35.390	-3.676	403.171
4584	9.16600	0.000	0.000	0.000	35.348	-3.663	403.169
4585	9.16800	0.000	0.000	0.000	35.307	-3.651	403.166
4586	9.17000	0.000	0.000	0.000	35.249	-3.638	403.167
4587	9.17200	0.000	0.000	0.000	35.190	-3.634	403.143
4588	9.17400	0.000	0.000	0.000	35.140	-3.621	403.130
4589	9.17600	0.000	0.000	0.000	35.082	-3.615	403.131
4590	9.17800	0.000	0.000	0.000	35.041	-3.616	403.129
4591	9.18000	0.000	0.000	0.000	34.991	-3.611	403.116
4592	9.18200	0.000	0.000	0.000	34.943	-3.604	403.128
4593	9.18400	0.000	0.000	0.000	34.911	-3.605	403.136
4594	9.18600	0.000	0.000	0.000	34.877	-3.598	403.119
4595	9.18800	0.000	0.000	0.000	34.845	-3.605	403.128
4596	9.19000	0.000	0.000	0.000	34.810	-3.599	403.110
4597	9.19200	0.000	0.000	0.000	34.788	-3.606	403.129
4598	9.19400	0.000	0.000	0.000	34.746	-3.594	403.126
4599	9.19600	0.000	0.000	0.000	34.730	-3.602	403.130
4600	9.19800	0.000	0.000	0.000	34.705	-3.603	403.123
4601	9.20000	0.000	0.000	0.000	34.682	-3.610	403.142
4602	9.20200	0.000	0.000	0.000	34.657	-3.605	403.135
4603	9.20400	0.000	0.000	0.000	34.624	-3.599	403.143
4604	9.20600	0.000	0.000	0.000	34.608	-3.614	403.146
4605	9.20800	0.000	0.000	0.000	34.576	-3.602	403.153
4606	9.21000	0.000	0.000	0.000	34.550	-3.596	403.147
4607	9.21200	0.000	0.000	0.000	34.509	-3.591	403.144
4608	9.21400	0.000	0.000	0.000	34.484	-3.585	403.137
4609	9.21600	0.000	0.000	0.000	34.443	-3.587	403.134
4610	9.21800	0.000	0.000	0.000	34.409	-3.588	403.117
4611	9.22000	0.000	0.000	0.000	34.367	-3.581	403.114
4612	9.22200	0.000	0.000	0.000	34.308	-3.569	403.091
4613	9.22400	0.000	0.000	0.000	34.267	-3.562	403.089
4614	9.22600	0.000	0.000	0.000	34.226	-3.563	403.086
4615	9.22800	0.000	0.000	0.000	34.169	-3.549	403.088
4616	9.23000	0.000	0.000	0.000	34.127	-3.543	403.086
4617	9.23200	0.000	0.000	0.000	34.086	-3.536	403.084
4618	9.23400	0.000	0.000	0.000	34.054	-3.536	403.093
4619	9.23600	0.000	0.000	0.000	34.004	-3.528	403.080
4620	9.23800	0.000	0.000	0.000	33.965	-3.521	403.103
4621	9.24000	0.000	0.000	0.000	33.924	-3.508	403.101
4622	9.24200	0.000	0.000	0.000	33.885	-3.515	403.124
4623	9.24400	0.000	0.000	0.000	33.846	-3.507	403.147
4624	9.24600	0.000	0.000	0.000	33.829	-3.508	403.151
4625	9.24800	0.000	0.000	0.000	33.790	-3.508	403.174
4626	9.25000	0.000	0.000	0.000	33.758	-3.516	403.182
4627	9.25200	0.000	0.000	0.000	33.726	-3.517	403.190
4628	9.25400	0.000	0.000	0.000	33.694	-3.518	403.198
4629	9.25600	0.000	0.000	0.000	33.662	-3.518	403.206
4630	9.25800	0.000	0.000	0.000	33.646	-3.532	403.211
4631	9.26000	0.000	0.000	0.000	33.605	-3.527	403.208
4632	9.26200	0.000	0.000	0.000	33.580	-3.550	403.201
4633	9.26400	0.000	0.000	0.000	33.540	-3.557	403.199
4634	9.26600	0.000	0.000	0.000	33.506	-3.566	403.181
4635	9.26800	0.000	0.000	0.000	33.455	-3.561	403.167
4636	9.27000	0.000	0.000	0.000	33.420	-3.570	403.125
4637	9.27200	0.000	0.000	0.000	33.369	-3.564	403.112
4638	9.27400	0.000	0.000	0.000	33.335	-3.574	403.094
4639	9.27600	0.000	0.000	0.000	33.285	-3.561	403.081
4640	9.27800	0.000	0.000	0.000	33.244	-3.562	403.078
4641	9.28000	0.000	0.000	0.000	33.201	-3.557	403.050
4642	9.28200	0.000	0.000	0.000	33.160	-3.557	403.048
4643	9.28400	0.000	0.000	0.000	33.127	-3.544	403.056
4644	9.28600	0.000	0.000	0.000	33.093	-3.538	403.039
4645	9.28800	0.000	0.000	0.000	33.061	-3.531	403.048
4646	9.29000	0.000	0.000	0.000	33.022	-3.524	403.071
4647	9.29200	0.000	0.000	0.000	32.997	-3.523	403.065
4648	9.29400	0.000	0.000	0.000	32.958	-3.523	403.088
4649	9.29600	0.000	0.000	0.000	32.935	-3.522	403.107
4650	9.29800	0.000	0.000	0.000	32.903	-3.514	403.116
4651	9.30000	0.000	0.000	0.000	32.871	-3.521	403.125
4652	9.30200	0.000	0.000	0.000	32.841	-3.520	403.159
4653	9.30400	0.000	0.000	0.000	32.809	-3.527	403.167
4654	9.30600	0.000	0.000	0.000	32.777	-3.527	403.176
4655	9.30800	0.000	0.000	0.000	32.747	-3.534	403.210
4656	9.31000	0.000	0.000	0.000	32.706	-3.534	403.207
4657	9.31200	0.000	0.000	0.000	32.674	-3.535	403.216
4658	9.31400	0.000	0.000	0.000	32.626	-3.536	403.228
4659	9.31600	0.000	0.000	0.000	32.578	-3.544	403.240
4660	9.31800	0.000	0.000	0.000	32.526	-3.539	403.201
4661	9.32000	0.000	0.000	0.000	32.475	-3.541	403.188
4662	9.32200	0.000	0.000	0.000	32.416	-3.544	403.164
4663	9.32400	0.000	0.000	0.000	32.366	-3.539	403.151
4664	9.32600	0.000	0.000	0.000	32.316	-3.540	403.138
4665	9.32800	0.000	0.000	0.000	32.282	-3.542	403.120
4666	9.33000	0.000	0.000	0.000	32.232	-3.536	403.107
4667	9.33200	0.000	0.000	0.000	32.198	-3.545	403.090
4668	9.33400	0.000	0.000	0.000	32.164	-3.568	403.072
4669	9.33600	0.000	0.000	0.000	32.132	-3.576	403.080
4670	9.33800	0.000	0.000	0.000	32.107	-3.576	403.073
4671	9.34000	0.000	0.000	0.000	32.075	-3.585	403.081
4672	9.34200	0.000	0.000	0.000	32.052	-3.599	403.100
4673	9.34400	0.000	0.000	0.000	32.027	-3.584	403.094
4674	9.34600	0.000	0.000	0.000	32.004	-3.577	403.113
4675	9.34800	0.000	0.000	0.000	31.972	-3.578	403.121
4676	9.35000	0.000	0.000	0.000	31.947	-3.578	403.115
4677	9.35200	0.000	0.000	0.000	31.924	-3.564	403.134
4678	9.35400	0.000	0.000	0.000	31.884	-3.543	403.157
4679	9.35600	0.000	0.000	0.000	31.859	-3.551	403.150
4680	9.35800	0.000	0.000	0.000	31.827	-3.544	403.159
4681	9.36000	0.000	0.000	0.000	31.778	-3.539	403.171
4682	9.36200	0.000	0.000	0.000	31.746	-3.532	403.179
4683	9.36400	0.000	0.000	0.000	31.688	-3.513	403.180
4684	9.36600	0.000	0.000	0.000	31.645	-3.508	403.152
4685	9.36800	0.000	0.000	0.000	31.579	-3.503	403.143
4686	9.37000	0.000	0.000	0.000	31.529	-3.498	403.130
4687	9.37200	0.000	0.000	0.000	31.471	-3.491	403.132
4688	9.37400	0.000	0.000	0.000	31.421	-3.493	403.119
4689	9.37600	0.000	0.000	0.000	31.364	-3.487	403.121
4690	9.37800	0.000	0.000	0.000	31.314	-3.502	403.108
4691	9.38000	0.000	0.000	0.000	31.266	-3.503	403.120
4692	9.38200	0.000	0.000	0.000	31.225	-3.511	403.118
4693	9.38400	0.000	0.000	0.000	31.194	-3.526	403.126
4694	9.38600	0.000	0.000	0.000	31.162	-3.549	403.133
4695	9.38800	0.000	0.000	0.000	31.130	-3.563	403.142
4696	9.39000	0.000	0.000	0.000	31.098	-3.579	403.149
4697	9.39200	0.000	0.000	0.000	31.074	-3.593	403.143
4698	9.39400	0.000	0.000	0.000	31.042	-3.601	403.151
4699	9.39600	0.000	0.000	0.000	31.017	-3.617	403.144
4700	9.39800	0.000	0.000	0.000	30.985	-3.624	403.153
4701	9.40000	0.000	0.000	0.000	30.954	-3.638	403.161
4702	9.40200	0.000	0.000	0.000	30.928	-3.632	403.154
4703	9.40400	0.000	0.000	0.000	30.887	-3.641	403.152
4704	9.40600	0.000	0.000	0.000	30.853	-3.641	403.135
4705	9.40800	0.000	0.000	0.000	30.812	-3.635	403.133
4706	9.41000	0.000	0.000	0.000	30.762	-3.630	403.120
4707	9.41200	0.000	0.000	0.000	30.712	-3.629	403.108
4708	9.41400	0.000	0.000	0.000	30.671	-3.609	403.105
4709	9.41600	0.000	0.000	0.000	30.620	-3.603	403.093
4710	9.41800	0.000	0.000	0.000	30.579	-3.596	403.091
4711	9.42000	0.000	0.000	0.000	30.538	-3.582	403.089
4712	9.42200	0.000	0.000	0.000	30.497	-3.575	403.087
4713	9.42400	0.000	0.000	0.000	30.456	-3.569	403.085
4714	9.42600	0.000	0.000	0.000	30.408	-3.568	403.098
4715	9.42800	0.000	0.000	0.000	30.369	-3.568	403.121
4716	9.43000	0.000	0.000	0.000	30.335	-3.569	403.104
4717	9.43200	0.000	0.000	0.000	30.287	-3.569	403.117
4718	9.43400	0.000	0.000	0.000	30.257	-3.575	403.151
4719	9.43600	0.000	0.000	0.000	30.225	-3.582	403.160
4720	9.43800	0.000	0.000	0.000	30.177	-3.591	403.172
4721	9.44000	0.000	0.000	0.000	30.139	-3.613	403.194
4722	9.44200	0.000	0.000	0.000	30.107	-3.620	403.203
4723	9.44400	0.000	0.000	0.000	30.066	-3.634	403.201
4724	9.44600	0.000	0.000	0.000	30.034	-3.657	403.208
4725	9.44800	0.000	0.000	0.000	29.993	-3.665	403.206
4726	9.45000	0.000	0.000	0.000	29.946	-3.687	403.219
4727	9.45200	0.000	0.000	0.000	29.903	-3.689	403.191
4728	9.45400	0.000	0.000	0.000	29.844	-3.697	403.167
4729	9.45600	0.000	0.000	0.000	29.785	-3.692	403.144
4730	9.45800	0.000	0.000	0.000	29.742	-3.694	403.116
4731	9.46000	0.000	0.000	0.000	29.692	-3.716	403.103
4732	9.46200	0.000	0.000	0.000	29.643	-3.717	403.091
4733	9.46400	0.000	0.000	0.000	29.608	-3.710	403.074
4734	9.46600	0.000	0.000	0.000	29.568	-3.719	403.072
4735	9.46800	0.000	0.000	0.000	29.534	-3.719	403.055
4736	9.47000	0.000	0.000	0.000	29.492	-3.713	403.053
4737	9.47200	0.000	0.000	0.000	29.460	-3.721	403.061
4738	9.47400	0.000	0.000	0.000	29.428	-3.713	403.070
4739	9.47600	0.000	0.000	0.000	29.396	-3.713	403.078
4740	9.47800	0.000	0.000	0.000	29.373	-3.699	403.097
4741	9.48000	0.000	0.000	0.000	29.334	-3.692	403.120
4742	9.48200	0.000	0.000	0.000	29.302	-3.692	403.129
4743	9.48400	0.000	0.000	0.000	29.279	-3.684	403.148
4744	9.48600	0.000	0.000	0.000	29.240	-3.685	403.171
4745	9.48800	0.000	0.000	0.000	29.198	-3.678	403.169
4746	9.49000	0.000	0.000	0.000	29.159	-3.678	403.193
4747	9.49200	0.000	0.000	0.000	29.120	-3.686	403.215
4748	9.49400	0.000	0.000	0.000	29.079	-3.680	403.213
4749	9.49600	0.000	0.000	0.000	29.031	-3.680	403.226
4750	9.49800	0.000	0.000	0.000	28.972	-3.675	403.202
4751	9.50000	0.000	0.000	0.000	28.905	-3.664	403.193
4752	9.50200	0.000	0.000	0.000	28.839	-3.667	403.184
4753	9.50400	0.000	0.000	0.000	28.780	-3.669	403.160
4754	9.50600	0.000	0.000	0.000	28.730	-3.671	403.146
4755	9.50800	0.000	0.000	0.000	28.680	-3.680	403.133
4756	9.51000	0.000	0.000	0.000	28.623	-3.682	403.135
4757	9.51200	0.000	0.000	0.000	28.580	-3.685	403.107
4758	9.51400	0.000	0.000	0.000	28.548	-3.685	403.115
4759	9.51600	0.000	0.000	0.000	28.507	-3.693	403.113
4760	9.51800	0.000	0.000	0.000	28.481	-3.688	403.106
4761	9.52000	0.000	0.000	0.000	28.449	-3.696	403.114
4762	9.52200	0.000	0.000	0.000	28.417	-3.696	403.122
4763	9.52400	0.000	0.000	0.000	28.392	-3.697	403.116
4764	9.52600	0.000	0.000	0.000	28.369	-3.697	403.135
4765	9.52800	0.000	0.000	0.000	28.344	-3.698	403.128
4766	9.53000	0.000	0.000	0.000	28.312	-3.698	403.137
4767	9.53200	0.000	0.000	0.000	28.280	-3.692	403.145
4768	9.53400	0.000	0.000	0.000	28.239	-3.700	403.143
4769	9.53600	0.000	0.000	0.000	28.207	-3.679	403.151
4770	9.53800	0.000	0.000	0.000	28.165	-3.673	403.149
4771	9.54000	0.000	0.000	0.000	28.124	-3.666	403.147
4772	9.54200	0.000	0.000	0.000	28.058	-3.646	403.139
4773	9.54400	0.000	0.000	0.000	27.998	-3.634	403.115
4774	9.54600	0.000	0.000	0.000	27.941	-3.621	403.117
4775	9.54800	0.000	0.000	0.000	27.891	-3.622	403.104
4776	9.55000	0.000	0.000	0.000	27.834	-3.616	403.107
4777	9.55200	0.000	0.000	0.000	27.792	-3.604	403.104
4778	9.55400	0.000	0.000	0.000	27.742	-3.605	403.091
4779	9.55600	0.000	0.000	0.000	27.694	-3.591	403.104
4780	9.55800	0.000	0.000	0.000	27.653	-3.593	403.101
